00:00:00 [SockJS-1] WARN  c.w.airPurge.mobile.task.WeatherTask - --------执行请求天气定时任务----------
00:04:22 [main] WARN  c.w.airPurge.mobile.weather.Weather - result: {"HeWeather data service 3.0":[{"aqi":{"city":{"aqi":"121","co":"1","no2":"72","o3":"90","pm10":"183","pm25":"79","qlty":"轻度污染","so2":"12"}},"basic":{"city":"武汉","cnty":"中国","id":"CN101200101","lat":"30.573000","lon":"114.279000","update":{"loc":"2015-08-29 23:43","utc":"2015-08-29 15:46"}},"daily_forecast":[{"astro":{"sr":"05:57","ss":"18:50"},"cond":{"code_d":"103","code_n":"100","txt_d":"晴间多云","txt_n":"晴"},"date":"2015-08-29","hum":"41","pcpn":"0.5","pop":"44","pres":"1007","tmp":{"max":"35","min":"22"},"vis":"10","wind":{"deg":"38","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"05:58","ss":"18:49"},"cond":{"code_d":"101","code_n":"101","txt_d":"多云","txt_n":"多云"},"date":"2015-08-30","hum":"39","pcpn":"0.0","pop":"12","pres":"1008","tmp":{"max":"33","min":"22"},"vis":"10","wind":{"deg":"103","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"05:58","ss":"18:48"},"cond":{"code_d":"101","code_n":"101","txt_d":"多云","txt_n":"多云"},"date":"2015-08-31","hum":"39","pcpn":"0.0","pop":"0","pres":"1008","tmp":{"max":"33","min":"22"},"vis":"10","wind":{"deg":"76","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"05:59","ss":"18:46"},"cond":{"code_d":"101","code_n":"101","txt_d":"多云","txt_n":"多云"},"date":"2015-09-01","hum":"39","pcpn":"0.0","pop":"0","pres":"1007","tmp":{"max":"32","min":"22"},"vis":"10","wind":{"deg":"56","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"05:59","ss":"18:45"},"cond":{"code_d":"101","code_n":"101","txt_d":"多云","txt_n":"多云"},"date":"2015-09-02","hum":"37","pcpn":"0.0","pop":"0","pres":"1009","tmp":{"max":"32","min":"22"},"vis":"10","wind":{"deg":"72","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"06:00","ss":"18:44"},"cond":{"code_d":"101","code_n":"101","txt_d":"多云","txt_n":"多云"},"date":"2015-09-03","hum":"39","pcpn":"0.0","pop":"0","pres":"1010","tmp":{"max":"32","min":"22"},"vis":"10","wind":{"deg":"95","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"06:00","ss":"18:43"},"cond":{"code_d":"305","code_n":"306","txt_d":"小雨","txt_n":"中雨"},"date":"2015-09-04","hum":"43","pcpn":"0.0","pop":"46","pres":"1009","tmp":{"max":"29","min":"23"},"vis":"10","wind":{"deg":"103","dir":"无持续风向","sc":"微风","spd":"7"}}],"hourly_forecast":[{"date":"2015-08-30 01:00","hum":"69","pop":"0","pres":"1008","tmp":"27","wind":{"deg":"187","dir":"南风","sc":"微风","spd":"3"}},{"date":"2015-08-30 04:00","hum":"73","pop":"8","pres":"1008","tmp":"26","wind":{"deg":"134","dir":"东南风","sc":"微风","spd":"3"}},{"date":"2015-08-30 07:00","hum":"66","pop":"4","pres":"1009","tmp":"29","wind":{"deg":"106","dir":"东南风","sc":"微风","spd":"6"}},{"date":"2015-08-30 10:00","hum":"53","pop":"0","pres":"1009","tmp":"32","wind":{"deg":"107","dir":"东南风","sc":"微风","spd":"7"}},{"date":"2015-08-30 13:00","hum":"42","pop":"0","pres":"1008","tmp":"35","wind":{"deg":"106","dir":"东南风","sc":"微风","spd":"9"}},{"date":"2015-08-30 16:00","hum":"39","pop":"0","pres":"1007","tmp":"35","wind":{"deg":"91","dir":"东风","sc":"微风","spd":"8"}},{"date":"2015-08-30 19:00","hum":"52","pop":"0","pres":"1007","tmp":"33","wind":{"deg":"107","dir":"东南风","sc":"微风","spd":"4"}},{"date":"2015-08-30 22:00","hum":"57","pop":"0","pres":"1008","tmp":"30","wind":{"deg":"126","dir":"东南风","sc":"微风","spd":"7"}}],"now":{"cond":{"code":"100","txt":"晴"},"fl":"28","hum":"98","pcpn":"0","pres":"1008","tmp":"24","vis":"8","wind":{"deg":"80","dir":"西南风","sc":"3-4","spd":"7"}},"status":"ok","suggestion":{"comf":{"brf":"较不舒适","txt":"白天天气多云，同时会感到有些热，不很舒适。"},"cw":{"brf":"较适宜","txt":"较适宜洗车，未来一天无雨，风力较小，擦洗一新的汽车至少能保持一天。"},"drsg":{"brf":"炎热","txt":"天气炎热，建议着短衫、短裙、短裤、薄型T恤衫等清凉夏季服装。"},"flu":{"brf":"少发","txt":"各项气象条件适宜，发生感冒机率较低。但请避免长期处于空调房间中，以防感冒。"},"sport":{"brf":"较适宜","txt":"天气较好，较适宜进行各种运动，但因天气热，请适当减少运动时间，降低运动强度。"},"trav":{"brf":"较适宜","txt":"天气较好，温度较高，天气较热，但有微风相伴，还是比较适宜旅游的，不过外出时要注意防暑防晒哦！"},"uv":{"brf":"中等","txt":"属中等强度紫外线辐射天气，外出时建议涂擦SPF高于15、PA+的防晒护肤品，戴帽子、太阳镜。"}}}]}
00:04:22 [main] WARN  c.w.a.mobile.task.ContainerListener - --------初始化空气质量数据结束----------
00:04:28 [main] WARN  c.w.airPurge.mobile.push.PushService - stop scoket service finished
00:04:28 [main] WARN  o.e.jetty.security.SecurityHandler - ServletContext@o.e.j.w.WebAppContext@24be0018{/airPurge,file:/G:/work/airPurge/src/main/webapp/,STARTING}{src/main/webapp} has uncovered http methods for path: /
00:04:28 [main] WARN  c.w.airPurge.mobile.push.PushService - start scoket service finished
00:04:28 [main] WARN  c.w.airPurge.redis.JedisTemplate - 初始化redis----
00:04:28 [main] WARN  c.w.a.mobile.task.ContainerListener - --------初始化空气质量数据--------
00:04:29 [main] WARN  c.w.airPurge.mobile.weather.Weather - result: {"HeWeather data service 3.0":[{"aqi":{"city":{"aqi":"121","co":"1","no2":"72","o3":"90","pm10":"183","pm25":"79","qlty":"轻度污染","so2":"12"}},"basic":{"city":"武汉","cnty":"中国","id":"CN101200101","lat":"30.573000","lon":"114.279000","update":{"loc":"2015-08-29 23:43","utc":"2015-08-29 15:46"}},"daily_forecast":[{"astro":{"sr":"05:57","ss":"18:50"},"cond":{"code_d":"103","code_n":"100","txt_d":"晴间多云","txt_n":"晴"},"date":"2015-08-29","hum":"41","pcpn":"0.5","pop":"44","pres":"1007","tmp":{"max":"35","min":"22"},"vis":"10","wind":{"deg":"38","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"05:58","ss":"18:49"},"cond":{"code_d":"101","code_n":"101","txt_d":"多云","txt_n":"多云"},"date":"2015-08-30","hum":"39","pcpn":"0.0","pop":"12","pres":"1008","tmp":{"max":"33","min":"22"},"vis":"10","wind":{"deg":"103","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"05:58","ss":"18:48"},"cond":{"code_d":"101","code_n":"101","txt_d":"多云","txt_n":"多云"},"date":"2015-08-31","hum":"39","pcpn":"0.0","pop":"0","pres":"1008","tmp":{"max":"33","min":"22"},"vis":"10","wind":{"deg":"76","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"05:59","ss":"18:46"},"cond":{"code_d":"101","code_n":"101","txt_d":"多云","txt_n":"多云"},"date":"2015-09-01","hum":"39","pcpn":"0.0","pop":"0","pres":"1007","tmp":{"max":"32","min":"22"},"vis":"10","wind":{"deg":"56","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"05:59","ss":"18:45"},"cond":{"code_d":"101","code_n":"101","txt_d":"多云","txt_n":"多云"},"date":"2015-09-02","hum":"37","pcpn":"0.0","pop":"0","pres":"1009","tmp":{"max":"32","min":"22"},"vis":"10","wind":{"deg":"72","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"06:00","ss":"18:44"},"cond":{"code_d":"101","code_n":"101","txt_d":"多云","txt_n":"多云"},"date":"2015-09-03","hum":"39","pcpn":"0.0","pop":"0","pres":"1010","tmp":{"max":"32","min":"22"},"vis":"10","wind":{"deg":"95","dir":"无持续风向","sc":"微风","spd":"7"}},{"astro":{"sr":"06:00","ss":"18:43"},"cond":{"code_d":"305","code_n":"306","txt_d":"小雨","txt_n":"中雨"},"date":"2015-09-04","hum":"43","pcpn":"0.0","pop":"46","pres":"1009","tmp":{"max":"29","min":"23"},"vis":"10","wind":{"deg":"103","dir":"无持续风向","sc":"微风","spd":"7"}}],"hourly_forecast":[{"date":"2015-08-30 01:00","hum":"69","pop":"0","pres":"1008","tmp":"27","wind":{"deg":"187","dir":"南风","sc":"微风","spd":"3"}},{"date":"2015-08-30 04:00","hum":"73","pop":"8","pres":"1008","tmp":"26","wind":{"deg":"134","dir":"东南风","sc":"微风","spd":"3"}},{"date":"2015-08-30 07:00","hum":"66","pop":"4","pres":"1009","tmp":"29","wind":{"deg":"106","dir":"东南风","sc":"微风","spd":"6"}},{"date":"2015-08-30 10:00","hum":"53","pop":"0","pres":"1009","tmp":"32","wind":{"deg":"107","dir":"东南风","sc":"微风","spd":"7"}},{"date":"2015-08-30 13:00","hum":"42","pop":"0","pres":"1008","tmp":"35","wind":{"deg":"106","dir":"东南风","sc":"微风","spd":"9"}},{"date":"2015-08-30 16:00","hum":"39","pop":"0","pres":"1007","tmp":"35","wind":{"deg":"91","dir":"东风","sc":"微风","spd":"8"}},{"date":"2015-08-30 19:00","hum":"52","pop":"0","pres":"1007","tmp":"33","wind":{"deg":"107","dir":"东南风","sc":"微风","spd":"4"}},{"date":"2015-08-30 22:00","hum":"57","pop":"0","pres":"1008","tmp":"30","wind":{"deg":"126","dir":"东南风","sc":"微风","spd":"7"}}],"now":{"cond":{"code":"100","txt":"晴"},"fl":"28","hum":"98","pcpn":"0","pres":"1008","tmp":"24","vis":"8","wind":{"deg":"80","dir":"西南风","sc":"3-4","spd":"7"}},"status":"ok","suggestion":{"comf":{"brf":"较不舒适","txt":"白天天气多云，同时会感到有些热，不很舒适。"},"cw":{"brf":"较适宜","txt":"较适宜洗车，未来一天无雨，风力较小，擦洗一新的汽车至少能保持一天。"},"drsg":{"brf":"炎热","txt":"天气炎热，建议着短衫、短裙、短裤、薄型T恤衫等清凉夏季服装。"},"flu":{"brf":"少发","txt":"各项气象条件适宜，发生感冒机率较低。但请避免长期处于空调房间中，以防感冒。"},"sport":{"brf":"较适宜","txt":"天气较好，较适宜进行各种运动，但因天气热，请适当减少运动时间，降低运动强度。"},"trav":{"brf":"较适宜","txt":"天气较好，温度较高，天气较热，但有微风相伴，还是比较适宜旅游的，不过外出时要注意防暑防晒哦！"},"uv":{"brf":"中等","txt":"属中等强度紫外线辐射天气，外出时建议涂擦SPF高于15、PA+的防晒护肤品，戴帽子、太阳镜。"}}}]}
00:04:29 [main] WARN  c.w.a.mobile.task.ContainerListener - --------初始化空气质量数据结束----------
00:04:45 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:04:45 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:04:50 [qtp2051927438-15] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:04:50 [qtp2051927438-15] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:07 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:07 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:07 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:07 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:08 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:08 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:08 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:08 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:08 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:08 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:09 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:10 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:10 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:10 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:10 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:10 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:10 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:10 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:10 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:10 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:10 [qtp2051927438-111] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:11 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:11 [qtp2051927438-16] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
00:10:11 [qtp2051927438-20] WARN  c.w.a.m.web.MobileHtml5Controller - 从redis中获取数据
